0,The product arrived with a slight defect.,3
1,bị nứt gãy 😢😢,3
2,Very poor quality. And I got the wrong item. Cheaper and smaller than I was ordered,3
3,кривые дырки для гвоздей были и краска потрескалась,3
4,Đáng tiền:,3
5,Kệ kập kênh. Tróc sơn lem nhem.,3
6,"Dễ dàng lắp ráp và tháo gỡ,",3
7,nho,3
8,Another Color Came,3
9,You get what you pay for,3
10,"Vậy rồi sao gắn mất trên được shop? Không có lỗ khoan sẵn. 1 miếng ván chắp vá. Giữa các lỗ không ngày nên ráp vô không bị vênh miếng ván. Đóng gói chắc chắn những mấy cạnh bị xướt nhẹ. Hàng không ổn nên trừ shop 2 sao. Vấn đề giao hàng thì quá tệ. Liên tiếp 3 ngày không hề nhận được cuộc gọi nào hết mà trên hệ thống để là không liên lạc được với khách hàng. Phàn nàn trực tiếp với đơn vi giao hàng, 3 lần, trả lời thì rất dễ thương, xin lỗi này nọ nhưng chẳng giải quyết được gì.",3
11,"1 vài lỗ khoan ko chuẩn, miếng gỗ cũng quá yếu, vừa vặn ốc vào là thành ra như hình 😑",3
12,"sốp giao 1 vít k sử dụng đc và mình k chuẩn bị cho việc là vít bị hỏng nên k có thay thế, 1 lỗ khoan hoàn toàn lệch khỏi lỗ có sẵn k cân bằng với nhau nên k lắp đc vít vào",3
13,"Mua 2 kệ. Giao 1 kệ bị lỗi. Vỡ cạnh, bong tróc các đầu ván. Này là ván MDF phủ mặt. Giá rẻ nên bình thường .",3
14,Hàng nhận như này,3
15,"nhìn thì đẹp kiểu dáng cũng đẹp nhưng hàng hơi lỏng lẻo, nhưng chất lượng không tốt lắm bù lại thái độ tốt",3
16,Sản phẩm bình thường,3
17,Mỏng tè Chê,3
18,Các tấm gỗ quá mỏng nên khi lắp bị tét nếu không cẩn thận. Nếu dày 1cm thì tốt hơn,3
19,kệ khá đẹp và sẽ chắc chắn hơn nêu shop cho kình đủ ốc để lắp :)),3
20,,3
21,,3
22,,3
23,,3
24,,3
25,,3
26,,3
27,,3
28,tạm ổn nhưng kích thước khá nhỏ so với clip quảng cáo 20x30x30. mn cân nhắc kỹ trước khi mua. giá cao hơn so với chất lượng,3
29,Gỗ mỏng. tạm được,3
30,"Xin phép trừ 2*, 1* cho giao hàng, 1* cho sp vì bị sứt mẻ và chút lỗi",3
31,"Kệ nhỏ hơn so với ảnh nhiều mng nhé, cũng không được trắng trơn đẹp như trong hình đâu vì còn có lỗ đinh khắp bên dọc sườn. Nói chung là “gỗ” công nghiệp rẻ tiền, đựng cái gì nhẹ nhẹ thôi không là dễ bị uốn cong.",3
32,,3
33,,3
34,,3
35,nhận hàng xong mới phát hiện bị rách haizz.,3
36,áo sơ mi lại thành áo phông là sao ? bán hàng treo đầu dê bán thịt chó thế thì đi tù sớm thôi.,3
37,"đồ rẻ tiền nên chất lượng cũng rẻ. tiền nào của đó. tốt nhất nên mua ngoài cửa hàng để tận mắt nhìn, sờ tận tay",3
38,"Vừa vặn thoải mái và rộng rãi, Độc đáo và bắt mắt, In đồ họa sáng tạo, Tùy chọn màu trắng,",3
39,Kiểu dáng:good,3
40,Hơi mỏng với không giống trong ảnh lắm,3
41,no shipping updates. no communication from seller.,3
42,"chất vải áo quần đều ko tốt so với giá mua, luoi chụp nên ko chụp hinh",3
43,,3
44,,3
45,,3
46,,3
47,,3
48,,3
49,,3
50,,3
51,,3
52,chẳng thấy hiệu quả jjj ý cơ kem phake,3
53,,3
54,Mùi không được thơm lắm,3
55,nước hoa cũng thơm..... hàng nắp đậy không kín....cứ rơi nắp hoài... ham rẻ thì mua chơi,3
56,không giữ được mùi. sản phẩm nhìn chai lọ đẹp mắt mà chất lượng k tốt,3
